Id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
877,3.9375,17.0,5.203647416413374,0.9331306990881459,963.0,2.927051671732523,40.56,-122.45
878,3.46,31.0,4.457575757575758,0.9727272727272728,841.0,2.5484848484848484,33.93,-117.96
879,4.0795,33.0,5.3136363636363635,1.0136363636363637,1697.0,2.5712121212121213,37.6,-122.49
880,5.6918,12.0,12.910485933503836,2.153452685421995,883.0,2.258312020460358,33.67,-116.29
881,3.5375,35.0,6.543956043956044,1.043956043956044,537.0,2.9505494505494507,36.74,-119.85
882,2.1719,17.0,28.6,4.945454545454545,142.0,2.581818181818182,36.86,-121.82
883,3.7214,42.0,5.022413793103448,0.9948275862068966,1873.0,3.2293103448275864,37.37,-121.82
884,2.3333,31.0,3.9834162520729683,1.0480928689883913,2830.0,4.693200663349917,34.08,-118.02
885,5.0784,37.0,6.096551724137931,1.0827586206896551,802.0,2.7655172413793103,33.86,-118.36
886,2.3958,37.0,4.136585365853659,0.9853658536585366,314.0,1.5317073170731708,37.68,-122.08
887,6.4963,6.0,7.799038461538461,1.1100961538461538,6700.0,3.2211538461538463,34.24,-118.77
888,3.7933,25.0,4.648183556405353,1.0210325047801148,1702.0,3.254302103250478,33.93,-117.93
889,3.0625,12.0,5.351162790697674,1.0813953488372092,2299.0,2.6732558139534883,38.48,-121.43
890,3.8828,34.0,6.701492537313433,1.054726368159204,676.0,3.36318407960199,33.82,-117.94
891,8.798,10.0,8.187074829931973,1.0935374149659864,1808.0,3.074829931972789,33.63,-117.64
892,3.7188,27.0,5.048611111111111,0.9444444444444444,467.0,3.2430555555555554,34.28,-118.7
893,0.7473,22.0,3.116650987770461,1.1618062088428975,2381.0,2.239887111947319,34.03,-118.29
894,5.5737,35.0,5.430379746835443,0.9873417721518988,914.0,2.892405063291139,37.56,-122.02
895,2.0577,12.0,6.372727272727273,1.1818181818181819,434.0,3.9454545454545453,33.79,-116.89
896,0.9283,10.0,6.463157894736842,1.4842105263157894,195.0,2.0526315789473686,39.33,-120.17
897,1.5781,16.0,4.988549618320611,1.0973282442748091,1163.0,2.219465648854962,34.4,-118.9
898,2.75,24.0,3.5291073738680465,1.093143596377749,2023.0,2.617076326002587,33.92,-118.35
899,4.69,35.0,5.227504244482173,0.9830220713073005,1807.0,3.067911714770798,34.39,-119.3
900,5.6856,9.0,9.275720164609053,1.646090534979424,694.0,2.8559670781893005,39.36,-120.15
901,1.9485,16.0,4.518518518518518,1.0343915343915344,687.0,1.8174603174603174,38.28,-121.31
902,5.806,16.0,6.872516556291391,1.054635761589404,1558.0,2.5794701986754967,33.85,-117.8
903,3.7125,31.0,5.336349924585218,0.9924585218702866,1715.0,2.5867269984917045,34.16,-117.26
904,4.2415,16.0,6.069986541049798,1.015477792732167,3575.0,2.40578734858681,34.12,-117.76
905,3.2875,26.0,3.3381742738589213,1.0591286307053942,2087.0,2.1649377593360994,37.4,-122.09
906,4.0337,23.0,6.094420600858369,1.053648068669528,1586.0,3.40343347639485,38.16,-122.26
907,3.9917,35.0,4.6091370558375635,0.9847715736040609,413.0,2.0964467005076144,37.96,-122.53
908,2.5625,52.0,4.947368421052632,1.063157894736842,578.0,2.0280701754385966,36.62,-121.92
909,2.4583,29.0,3.8214285714285716,0.9438775510204082,708.0,3.6122448979591835,33.92,-118.18
910,2.6375,19.0,3.4441717791411044,1.0834355828220859,1546.0,1.8969325153374232,33.92,-118.36
911,3.6292,8.0,5.593659942363113,1.0605187319884726,2864.0,2.751200768491835,38.45,-122.76
912,5.5464,3.0,5.224137931034483,1.0761494252873562,1486.0,2.1350574712643677,33.7,-117.77
913,2.1935,15.0,5.299047619047619,1.1028571428571428,983.0,1.8723809523809525,33.49,-117.67
914,2.2981,35.0,4.654589371980676,0.9323671497584541,1371.0,3.3115942028985508,35.78,-119.25
915,3.3816,15.0,5.404710920770878,0.961456102783726,1374.0,2.942184154175589,40.57,-122.32
916,5.6206,44.0,4.84375,0.9340277777777778,736.0,2.5555555555555554,37.59,-122.34
917,2.0,37.0,3.7296137339055795,1.0343347639484979,1040.0,4.463519313304721,33.94,-118.24
918,2.9737,37.0,4.58008658008658,0.9696969696969697,588.0,2.5454545454545454,38.53,-121.41
919,2.1944,33.0,4.567415730337078,1.0617977528089888,1062.0,2.9831460674157304,33.93,-117.93
920,0.8691,18.0,4.036764705882353,1.0514705882352942,249.0,1.8308823529411764,38.78,-121.24
921,4.9236,43.0,5.220843672456576,0.9627791563275434,1137.0,2.8213399503722085,37.26,-121.94
922,1.7929,14.0,4.085653104925053,1.0364025695931478,1195.0,2.558886509635974,39.16,-123.2
923,2.25,41.0,3.5059880239520957,1.0,1479.0,4.42814371257485,34.06,-117.65
924,3.025,41.0,4.992,1.112,770.0,3.08,34.0,-117.37
925,2.3236,21.0,3.6583990980834273,1.0811724915445322,3528.0,3.9774520856820743,34.07,-118.02
926,2.6368,34.0,5.769021739130435,1.0516304347826086,1310.0,3.5597826086956523,37.72,-121.22
927,2.5402,42.0,6.25,1.1510416666666667,647.0,3.3697916666666665,37.52,-120.89
928,5.3787,42.0,6.905882352941177,1.2901960784313726,480.0,1.8823529411764706,32.85,-117.26
929,3.5357,22.0,4.859504132231405,0.9834710743801653,1379.0,3.798898071625344,34.05,-118.09
930,3.38,28.0,4.064233576642335,1.0744525547445256,1534.0,2.2394160583941605,37.58,-122.33
931,5.0719,36.0,6.3247863247863245,1.0455840455840455,1002.0,2.8547008547008548,33.84,-118.16
932,4.225,28.0,5.576864535768645,1.0943683409436835,1820.0,2.7701674277016743,33.94,-117.93
933,6.4211,17.0,7.0353535353535355,1.0,1228.0,3.101010101010101,33.03,-117.09
934,6.1195,16.0,7.75251509054326,1.0885311871227363,1726.0,3.4728370221327967,34.12,-117.66
935,2.6464,37.0,3.954692556634304,1.0533980582524272,1562.0,2.527508090614887,37.69,-122.11
936,6.5515,18.0,6.552117263843648,0.994299674267101,4276.0,3.482084690553746,33.88,-118.1
937,13.1738,19.0,7.893732970027248,1.125340599455041,860.0,2.343324250681199,33.61,-117.9
938,5.3209,26.0,5.765432098765432,0.9135802469135802,519.0,3.2037037037037037,34.44,-118.52
939,4.0556,38.0,6.408695652173913,1.0391304347826087,1123.0,2.4413043478260867,38.67,-121.78
940,2.8971,27.0,2.922779922779923,0.9845559845559846,1603.0,3.0945945945945947,34.08,-118.31
941,2.4286,33.0,5.674285714285714,1.062857142857143,556.0,3.177142857142857,37.34,-120.3
942,2.1864,17.0,5.818443804034582,1.4293948126801153,899.0,2.590778097982709,40.05,-123.78
943,3.6667,50.0,5.422718808193668,1.0465549348230911,1989.0,3.7039106145251397,37.72,-122.43
944,2.8562,12.0,5.7824933687002655,1.1220159151193634,1070.0,2.8381962864721486,38.83,-120.87
945,2.5701,52.0,3.4194630872483223,1.0553691275167785,2007.0,3.36744966442953,37.76,-122.42
946,5.0514,48.0,5.971677559912854,0.9564270152505446,1115.0,2.429193899782135,33.99,-118.35
947,2.0313,17.0,6.060728744939271,1.2469635627530364,1425.0,5.769230769230769,36.57,-119.97
948,4.7083,15.0,7.918057663125948,1.078907435508346,1949.0,2.9575113808801214,38.68,-121.09
949,7.2821,27.0,7.7607361963190185,1.4386503067484662,594.0,1.822085889570552,32.86,-117.25
950,1.3807,27.0,4.083333333333333,1.065217391304348,839.0,3.039855072463768,36.05,-119.01
951,5.0915,31.0,5.9530791788856305,0.9882697947214076,867.0,2.5425219941348973,37.98,-122.0
952,2.6779,26.0,5.467871485943775,1.21285140562249,1847.0,3.708835341365462,34.1,-117.74
953,2.0221,51.0,3.9751908396946565,1.066793893129771,874.0,1.66793893129771,38.56,-121.47
954,3.2095,50.0,4.390334572490707,0.9851301115241635,1196.0,4.446096654275093,34.29,-118.43
955,3.1591,19.0,6.452132701421801,1.1033175355450238,2703.0,2.562085308056872,33.71,-116.91
956,4.7069,27.0,6.523255813953488,1.1162790697674418,873.0,3.383720930232558,38.0,-120.97
957,2.0702,30.0,3.277158774373259,1.0139275766016713,1365.0,1.9011142061281336,34.09,-118.36
958,2.475,40.0,5.6173913043478265,1.1782608695652175,504.0,2.1913043478260867,36.62,-121.91
959,2.8727,33.0,4.0948419301164725,1.0798668885191347,1234.0,2.05324459234609,36.6,-121.9
960,1.9667,44.0,4.866197183098592,1.091549295774648,613.0,4.316901408450704,34.04,-118.17
961,4.0417,37.0,6.432,1.0506666666666666,975.0,2.6,37.68,-122.12
962,4.2099,24.0,5.124311565696302,1.014948859166011,2636.0,2.073957513768686,33.96,-118.33
963,3.244,38.0,4.494949494949495,1.0101010101010102,481.0,2.4292929292929295,37.71,-122.17
964,5.6163,33.0,6.419148936170213,1.0510638297872341,1423.0,3.027659574468085,34.19,-118.64
965,1.9375,52.0,4.209677419354839,0.989247311827957,488.0,2.6236559139784945,37.8,-122.23
966,4.5053,16.0,5.766176470588236,1.0691176470588235,2830.0,4.161764705882353,38.15,-122.26
967,3.6827,52.0,5.758904109589041,1.104109589041096,898.0,2.4602739726027396,33.79,-117.85
968,3.2125,37.0,5.453125,1.234375,276.0,4.3125,34.05,-118.19
969,1.9408,42.0,4.707259953161593,1.1569086651053864,1203.0,2.8173302107728335,34.04,-118.34
970,3.5313,36.0,5.026266416510319,1.0281425891181988,1605.0,3.0112570356472794,34.1,-118.08
971,1.432,44.0,4.04915514592934,1.1136712749615976,2182.0,3.3517665130568357,34.0,-118.28
972,4.3451,24.0,6.483771251931993,1.0911901081916537,2200.0,3.400309119010819,36.71,-121.62
973,5.5405,16.0,6.475524475524476,0.958041958041958,887.0,3.1013986013986012,36.82,-119.85
974,2.8818,50.0,5.2026143790849675,1.0762527233115469,1241.0,2.7037037037037037,34.1,-117.77
975,2.7083,52.0,4.9523809523809526,0.9746031746031746,757.0,2.403174603174603,32.72,-117.13
976,7.8532,8.0,6.961538461538462,1.043956043956044,1527.0,4.195054945054945,37.44,-121.89
977,3.4764,13.0,4.711904761904762,1.0297619047619047,1981.0,2.3583333333333334,33.15,-117.09
978,4.2422,27.0,3.384180790960452,1.0131826741996233,1610.0,3.032015065913371,37.37,-121.99
979,5.0261,33.0,5.640756302521009,0.9789915966386554,1359.0,2.8550420168067228,33.8,-118.04
980,6.5861,26.0,5.954206602768903,0.9946751863684771,2824.0,3.007454739084132,33.82,-118.33
981,5.0698,25.0,6.61,1.102,1149.0,2.298,36.81,-119.82
982,2.6,19.0,4.043557168784029,1.014519056261343,2845.0,5.163339382940109,37.33,-121.85
983,2.5564,6.0,3.650756693830035,1.1525029103608848,1894.0,2.2048894062863793,33.83,-117.92
984,1.6435,25.0,5.070726915520629,1.037328094302554,1642.0,3.225933202357564,36.72,-119.82
985,1.9766,28.0,2.6164154103852595,1.085427135678392,1974.0,3.306532663316583,34.09,-118.29
986,4.8456,35.0,5.968036529680365,1.1232876712328768,672.0,3.0684931506849313,33.92,-118.31
987,4.0068,16.0,3.7360594795539033,1.0272614622057001,1769.0,2.192069392812887,37.39,-122.01
988,7.866,36.0,6.656957928802589,1.064724919093851,658.0,2.129449838187702,33.56,-117.79
989,4.645,22.0,5.712585034013605,1.0935374149659864,1227.0,2.086734693877551,34.13,-118.04
990,3.668,19.0,4.544658493870402,1.0875656742556918,1728.0,3.0262697022767076,33.47,-117.69
991,4.0,38.0,4.391044776119403,0.982089552238806,1207.0,3.6029850746268655,33.8,-118.28
992,3.0313,40.0,4.91919191919192,1.042929292929293,1434.0,3.621212121212121,37.72,-122.4
993,1.705,33.0,2.5114754098360654,1.137704918032787,918.0,3.0098360655737704,34.1,-118.31
994,3.5547,36.0,5.609195402298851,0.9348659003831418,672.0,2.574712643678161,37.7,-122.15
995,4.075,49.0,5.361305361305361,1.0792540792540792,1061.0,2.473193473193473,38.23,-122.64
996,3.2813,37.0,4.78494623655914,1.025089605734767,539.0,1.9318996415770608,34.15,-118.44
997,5.1023,25.0,5.833667334669339,1.0681362725450902,1137.0,2.278557114228457,32.86,-117.25
998,4.5625,20.0,6.202197802197802,1.0527472527472528,1372.0,3.0153846153846153,36.78,-119.53
999,3.4762,15.0,4.634099616858237,1.0306513409961686,1279.0,2.450191570881226,35.32,-120.84
1000,3.9464,9.0,4.675257731958763,1.0670103092783505,619.0,3.1907216494845363,34.14,-117.96
1001,5.2851,36.0,6.138571428571429,1.0242857142857142,2038.0,2.9114285714285715,33.94,-117.98
1002,2.5043,49.0,4.547272727272727,1.0272727272727273,1171.0,2.129090909090909,37.98,-121.29
1003,3.0606,16.0,5.2760607647983235,1.070193818753274,5913.0,3.0974332111052907,33.98,-117.42
1004,3.0833,50.0,4.641160949868074,1.071240105540897,1724.0,2.2744063324538257,34.05,-118.36
1005,3.8333,32.0,6.079787234042553,1.1063829787234043,454.0,2.4148936170212765,39.15,-123.1
1006,4.652,44.0,6.079155672823219,1.0131926121372032,986.0,2.6015831134564644,37.6,-122.39
1007,3.5,21.0,4.304913294797688,1.0751445086705202,1824.0,2.6358381502890174,34.2,-118.58
1008,4.9044,35.0,5.482248520710059,1.1094674556213018,878.0,2.5976331360946747,34.41,-119.72
1009,5.0227,9.0,6.269565217391304,0.9521739130434783,633.0,2.752173913043478,34.05,-117.15
1010,6.0891,9.0,5.930348258706467,0.9825870646766169,1697.0,4.221393034825871,34.33,-118.48
1011,4.0385,52.0,5.053619302949062,1.0750670241286864,764.0,2.0482573726541555,34.17,-118.04
1012,4.7375,32.0,5.553030303030303,1.1085858585858586,1799.0,2.2714646464646466,37.43,-122.13
1013,3.3715,52.0,3.8433889602053917,1.0539152759948651,1240.0,1.5917843388960204,37.8,-122.43
1014,3.6563,19.0,5.125,0.9791666666666666,1346.0,2.8041666666666667,38.59,-121.29
1015,6.1112,2.0,7.153277931671283,1.046168051708218,3481.0,3.2142197599261313,38.34,-121.92
1016,4.125,34.0,4.283464566929134,0.8503937007874016,348.0,2.7401574803149606,33.21,-117.23
1017,2.765,13.0,4.490074441687345,0.9813895781637717,1759.0,2.1823821339950373,33.23,-117.3
1018,3.0,38.0,5.175609756097561,0.9609756097560975,843.0,2.05609756097561,35.38,-119.03
1019,3.5521,19.0,3.453801169590643,1.0467836257309941,1914.0,2.23859649122807,33.82,-118.19
1020,3.0417,25.0,4.926605504587156,1.1712538226299694,554.0,1.694189602446483,33.67,-117.95
1021,5.0096,34.0,5.936026936026936,1.02020202020202,894.0,3.01010101010101,33.91,-117.91
1022,1.6641,43.0,4.628440366972477,1.0321100917431192,604.0,2.770642201834862,38.63,-121.43
1023,4.425,26.0,5.123134328358209,1.2537313432835822,608.0,2.2686567164179103,32.85,-117.27
1024,5.3799,4.0,7.944629014396456,1.1877076411960132,5839.0,3.233111849390919,34.63,-118.22
1025,2.1417,12.0,4.390029325513196,1.0557184750733137,943.0,2.7653958944281527,38.02,-121.9
1026,2.0926,11.0,4.134939759036144,0.9734939759036144,722.0,1.7397590361445783,38.61,-121.34
1027,4.4375,37.0,5.6015625,1.0234375,786.0,3.0703125,33.94,-118.11
1028,1.4327,47.0,4.167420814479638,1.1945701357466063,881.0,3.986425339366516,34.01,-118.27
1029,5.1506,20.0,6.201727328809377,1.0906847624922886,3083.0,1.9019123997532388,36.55,-121.87
1030,4.7266,38.0,6.104918032786885,1.0459016393442624,975.0,3.19672131147541,33.98,-118.06
1031,3.0577,13.0,6.056085918854415,1.1670644391408114,3033.0,3.619331742243437,37.65,-120.94
1032,3.6693,28.0,5.088028169014085,0.9436619718309859,1017.0,3.5809859154929575,36.83,-121.76
1033,2.3567,26.0,2.2928286852589643,1.1195219123505975,2660.0,2.649402390438247,34.07,-118.29
1034,5.6986,20.0,5.677050882658359,1.0841121495327102,2310.0,2.398753894080997,37.9,-122.04
1035,1.9338,44.0,3.1037735849056602,1.028301886792453,869.0,4.099056603773585,32.7,-117.14
1036,4.8448,31.0,5.25497287522604,1.0452079566003616,1806.0,3.2658227848101267,33.84,-118.08
1037,5.8691,21.0,6.232142857142857,1.1428571428571428,149.0,2.6607142857142856,37.28,-122.12
1038,3.5521,35.0,6.277777777777778,1.1157407407407407,620.0,2.8703703703703702,38.44,-122.69
1039,2.8403,16.0,6.428571428571429,1.2007722007722008,1301.0,5.023166023166024,38.02,-121.35
1040,3.16,14.0,3.204933586337761,1.0531309297912714,1319.0,2.5028462998102468,32.69,-117.05
1041,2.9605,37.0,4.48,1.06,1618.0,4.622857142857143,34.13,-117.99
1042,4.3958,9.0,6.645631067961165,1.2378640776699028,1193.0,2.895631067961165,39.33,-120.1
1043,6.5138,16.0,8.127098321342926,1.0215827338129497,5669.0,3.3986810551558753,34.15,-117.62
1044,5.2206,6.0,5.749529190207157,1.0677966101694916,3246.0,3.056497175141243,34.28,-118.91
1045,1.808,52.0,4.7808564231738035,1.0604534005037782,1102.0,2.7758186397984885,37.85,-122.28
1046,3.575,52.0,4.843505477308295,1.0672926447574336,1269.0,1.9859154929577465,37.77,-122.45
1047,3.1439,24.0,4.599290780141844,1.053191489361702,441.0,1.5638297872340425,37.4,-122.01
1048,4.105,16.0,6.035962877030163,1.0417633410672853,2515.0,2.917633410672854,32.83,-116.91
1049,3.2388,20.0,4.137791286727457,1.0759878419452888,1637.0,1.6585612968591692,34.16,-118.39
1050,3.7562,17.0,5.728215767634855,1.0394190871369295,1128.0,2.340248962655602,38.64,-121.34
1051,4.8015,30.0,5.549295774647887,0.9929577464788732,1004.0,3.535211267605634,34.27,-118.46
1052,3.2279,48.0,4.2938331318016925,0.9987908101571947,1601.0,1.935912938331318,34.06,-118.35
1053,1.8156,40.0,2.500408830744072,0.9934587080948487,3953.0,3.23221586263287,34.09,-118.3
1054,2.694,28.0,4.35251798561151,1.087769784172662,1328.0,1.9107913669064749,32.76,-117.14
1055,6.6719,26.0,8.026819923371647,1.0727969348659003,793.0,3.0383141762452106,33.84,-117.85
1056,8.7716,12.0,9.286821705426357,1.124031007751938,863.0,3.3449612403100777,36.84,-119.84
1057,3.9808,20.0,5.678688524590164,1.0065573770491802,999.0,3.275409836065574,38.28,-121.2
1058,3.0,30.0,4.488888888888889,1.053968253968254,1307.0,4.14920634920635,33.92,-118.03
1059,5.417,11.0,4.925867507886435,1.167192429022082,1223.0,1.9290220820189274,32.87,-117.23
1060,5.0,43.0,5.313131313131313,0.9646464646464646,1071.0,2.7045454545454546,33.86,-118.14
1061,1.2024,36.0,5.749034749034749,1.277992277992278,838.0,3.2355212355212357,38.04,-121.9
1062,1.6797,38.0,4.927613941018767,1.0402144772117963,1203.0,3.225201072386059,35.36,-119.01
1063,1.6081,35.0,3.354131534569983,1.069139966273187,1108.0,1.8684654300168635,34.09,-118.35
1064,2.425,46.0,4.927710843373494,1.0180722891566265,772.0,2.325301204819277,36.33,-119.31
1065,2.4708,22.0,5.645328719723183,1.3823529411764706,1384.0,2.394463667820069,41.13,-124.06
1066,4.2075,15.0,6.111334002006018,1.0541624874623872,2415.0,2.4222668004012036,38.5,-121.54
1067,2.1898,30.0,4.509090909090909,0.9454545454545454,410.0,2.484848484848485,40.18,-122.21
1068,2.25,7.0,4.855450236966824,1.1421800947867298,1387.0,3.286729857819905,35.99,-120.12
1069,3.6375,24.0,4.9390581717451525,1.059556786703601,1697.0,2.350415512465374,32.78,-117.16
1070,3.3906,44.0,4.258928571428571,0.8125,220.0,1.9642857142857142,34.18,-118.39
1071,10.49,7.0,10.005873715124816,1.1527165932452277,2175.0,3.193832599118943,33.53,-117.65
1072,5.3909,15.0,5.727626459143969,0.8871595330739299,892.0,3.470817120622568,36.31,-119.33
1073,1.7857,25.0,5.019354838709678,0.8709677419354839,340.0,2.193548387096774,38.81,-121.58
1074,8.3924,37.0,7.2155172413793105,1.0172413793103448,945.0,2.7155172413793105,37.37,-122.1
1075,3.05,17.0,8.32008830022075,2.0044150110375276,1160.0,2.5607064017660046,37.64,-118.98
1076,3.2344,40.0,5.090196078431372,1.0862745098039215,791.0,3.1019607843137256,33.98,-118.32
1077,2.2625,48.0,4.427038626609442,1.03862660944206,1054.0,2.2618025751072963,37.85,-122.28
1078,2.4555,15.0,6.177033492822966,1.291866028708134,1697.0,2.7065390749601277,39.9,-122.57
1079,3.1607,28.0,3.587336244541485,1.0676855895196506,1142.0,2.493449781659389,34.26,-118.3
1080,2.875,30.0,4.421686746987952,1.1421686746987951,934.0,2.2506024096385544,32.76,-117.1
1081,4.2014,35.0,5.782608695652174,1.1106719367588933,1590.0,3.142292490118577,32.81,-116.88
1082,1.7546,50.0,1.625514403292181,0.9547325102880658,948.0,3.9012345679012346,34.03,-118.27
1083,2.5313,37.0,3.38,1.09,231.0,2.31,36.63,-121.86
1084,2.2417,15.0,10.51530612244898,2.372448979591837,573.0,2.923469387755102,38.72,-119.93
1085,3.0962,36.0,4.746421267893661,0.9304703476482618,1168.0,2.3885480572597135,39.15,-121.62
1086,4.3148,25.0,5.310107948969578,0.9793915603532876,2243.0,2.201177625122669,34.12,-117.75
1087,3.4514,38.0,3.8215767634854774,0.991701244813278,1023.0,4.244813278008299,34.25,-118.43
1088,3.0521,38.0,4.936708860759493,0.9525316455696202,1331.0,4.212025316455696,37.47,-122.15
1089,5.2971,34.0,6.386430678466077,1.047197640117994,776.0,2.2890855457227137,37.37,-122.09
1090,2.5902,14.0,5.202608695652174,1.0643478260869565,3255.0,2.8304347826086955,34.09,-117.35
1091,3.233,33.0,5.166841552990556,1.0566631689401889,3502.0,3.6747114375655823,34.08,-117.34
1092,3.5039,32.0,4.205630354957161,1.062423500611995,2583.0,3.1615667074663403,37.65,-122.41
1093,3.6875,23.0,5.077010192525481,1.0124575311438277,2136.0,2.419026047565119,35.4,-118.95
1094,3.5035,37.0,3.9386973180076628,1.053639846743295,904.0,3.4636015325670497,37.7,-122.46
1095,4.875,19.0,6.024137931034483,1.0034482758620689,848.0,2.924137931034483,32.8,-116.86
1096,1.6382,36.0,4.027397260273973,1.0582191780821917,1267.0,4.339041095890411,34.0,-118.25
1097,4.5446,45.0,5.3951219512195125,1.102439024390244,779.0,3.8,34.08,-118.11
1098,2.4322,12.0,5.105125977410947,1.0616854908774978,2992.0,2.5994787141615987,33.96,-116.97
1099,4.7176,35.0,6.703324808184143,1.0,1074.0,2.7468030690537084,34.08,-117.65
1100,2.8125,29.0,4.333679833679834,1.0883575883575884,2024.0,2.103950103950104,37.72,-122.15
1101,2.3333,37.0,4.6,1.1555555555555554,443.0,3.2814814814814817,33.87,-117.57
1102,1.9837,37.0,4.786516853932584,1.0140449438202248,902.0,2.533707865168539,38.53,-121.48
1103,2.0147,16.0,4.598997493734336,1.0776942355889725,599.0,1.5012531328320802,33.18,-117.31
1104,4.3456,18.0,4.997311827956989,1.0080645161290323,913.0,2.454301075268817,34.58,-118.38
1105,3.7065,16.0,5.487272727272727,1.0751515151515152,2531.0,3.067878787878788,37.52,-120.84
1106,2.4063,31.0,5.6,1.0266666666666666,429.0,2.86,37.73,-120.91
1107,2.3214,6.0,4.0710382513661205,1.0491803278688525,2833.0,3.096174863387978,33.36,-117.25
1108,4.0074,52.0,4.367965367965368,0.935064935064935,614.0,2.658008658008658,33.8,-118.2
1109,3.375,9.0,3.1818181818181817,1.0363636363636364,1257.0,7.618181818181818,33.74,-117.86
1110,2.0857,22.0,5.125461254612546,1.070110701107011,1185.0,4.372693726937269,36.44,-119.48
1111,2.8529,35.0,4.933179723502304,1.0092165898617511,1053.0,2.4262672811059907,40.77,-124.16
1112,2.875,17.0,5.48661800486618,1.0121654501216546,1171.0,2.849148418491484,40.53,-122.27
1113,2.5562,42.0,4.161137440758294,1.1018957345971565,2184.0,5.1753554502369665,37.87,-122.25
1114,3.6397,33.0,4.464285714285714,1.050420168067227,1672.0,3.5126050420168067,33.97,-118.11
1115,3.375,36.0,4.9411764705882355,0.7058823529411765,29.0,1.7058823529411764,34.47,-118.48
1116,2.0875,13.0,3.5259740259740258,1.0352504638218925,1986.0,1.842300556586271,34.19,-118.31
1117,3.7917,32.0,5.133709981167608,1.0470809792843692,1513.0,2.849340866290019,33.82,-117.96
1118,4.5,18.0,6.343465045592705,1.0729483282674772,992.0,3.0151975683890577,32.96,-116.95
1119,2.2019,24.0,4.967320261437909,1.0947712418300655,882.0,2.8823529411764706,37.07,-120.84
1120,6.0663,30.0,6.8625393494228755,1.0398740818467995,3124.0,3.2780692549842603,33.97,-118.0
1121,0.536,16.0,4.5,1.5,3.0,0.75,34.04,-118.44
1122,4.6053,6.0,6.132550335570469,1.0033557046979866,1993.0,3.3439597315436242,37.66,-121.06
1123,1.5625,17.0,2.9915254237288136,0.9491525423728814,359.0,3.042372881355932,33.19,-117.38
1124,1.0714,31.0,3.012323943661972,1.216549295774648,1092.0,1.9225352112676057,33.77,-118.19
1125,2.325,52.0,4.4731457800511505,1.0792838874680306,837.0,2.1406649616368285,39.22,-121.06
1126,2.1845,36.0,4.8121546961325965,1.1104972375690607,2862.0,15.812154696132596,34.06,-118.17
1127,2.5625,52.0,6.268817204301075,1.2258064516129032,310.0,3.3333333333333335,37.96,-121.27
1128,4.2321,30.0,5.1514423076923075,1.0264423076923077,1107.0,2.6610576923076925,34.1,-118.05
1129,10.0707,22.0,7.906818181818182,1.018181818181818,1252.0,2.8454545454545452,32.85,-117.24
1130,7.5794,37.0,6.8773946360153255,1.0919540229885059,791.0,3.0306513409961684,37.35,-122.09
1131,3.0079,25.0,4.170229007633588,1.0312977099236642,2758.0,2.1053435114503816,37.3,-121.97
1132,2.025,52.0,8.375,1.8333333333333333,130.0,5.416666666666667,33.98,-117.37
1133,4.3173,46.0,5.491803278688525,1.0608899297423888,1031.0,2.414519906323185,34.16,-118.32
1134,2.4875,26.0,4.556476683937824,1.033160621761658,2539.0,2.6310880829015546,38.09,-122.23
1135,2.4545,23.0,5.404255319148936,0.9929078014184397,358.0,2.5390070921985815,38.19,-121.09
1136,3.7381,29.0,3.993924665856622,1.071688942891859,1523.0,1.850546780072904,34.03,-118.47
1137,4.7917,7.0,26.88235294117647,4.676470588235294,85.0,2.5,39.35,-120.21
1138,3.3047,24.0,4.306709265175719,1.036741214057508,1908.0,3.047923322683706,33.74,-117.81
1139,12.5381,29.0,6.888888888888889,1.2222222222222223,50.0,2.7777777777777777,33.96,-117.44
1140,2.6719,52.0,4.691075514874142,1.0045766590389016,1109.0,2.537757437070938,37.78,-122.49
1141,1.7568,49.0,3.168646080760095,1.168646080760095,634.0,1.505938242280285,38.57,-121.49
1142,8.0922,15.0,7.2477558348294435,1.052064631956912,1596.0,2.865350089766607,36.52,-121.69
1143,2.3583,41.0,4.543478260869565,1.0130434782608695,632.0,2.747826086956522,37.37,-121.01
1144,1.6065,47.0,3.5303030303030303,1.1174242424242424,1226.0,4.643939393939394,33.97,-118.23
1145,3.7143,39.0,4.994186046511628,0.9534883720930233,673.0,3.9127906976744184,33.93,-118.08
1146,2.483,44.0,3.7142857142857144,1.0408163265306123,339.0,3.4591836734693877,37.71,-122.46
1147,5.9716,19.0,6.680805938494167,0.9936373276776246,3671.0,3.8928950159066806,34.02,-117.86
1148,2.8482,39.0,4.148648648648648,0.918918918918919,1204.0,3.254054054054054,37.48,-122.21
1149,3.3958,25.0,6.06980056980057,1.272079772079772,2319.0,3.3034188034188032,34.11,-117.42
1150,3.0,14.0,3.45422943221321,1.0359212050984936,1941.0,2.249130938586327,34.15,-118.26
1151,4.8646,29.0,5.150485436893204,0.9805825242718447,759.0,3.6844660194174756,32.58,-117.1
1152,3.0526,37.0,4.068459657701712,0.980440097799511,1316.0,3.21760391198044,33.9,-118.32
1153,2.4259,40.0,4.280966767371601,1.0211480362537764,1068.0,3.226586102719033,34.01,-118.12
1154,2.5588,36.0,3.9771812080536915,1.1248322147651006,1129.0,1.5154362416107383,34.1,-118.36
1155,6.7061,23.0,7.4969939879759515,1.0040080160320641,1339.0,2.6833667334669338,37.94,-122.01
